
6.79851 7.14 28.56 4.08 4.08 3.06 3.06
6.80189 7.14 28.56 4.08 4.08 3.1875 3.06
6.80525 7.14 28.56 4.08 4.08 3.315 3.06
6.80858 7.14 28.56 4.08 4.08 3.4425 3.06
6.81188 7.14 28.56 4.08 4.08 3.57 3.06
6.81516 7.14 28.56 4.08 4.08 3.6975 3.06
6.81841 7.14 28.56 4.08 4.08 3.825 3.06
6.82163 7.14 28.56 4.08 4.08 3.9525 3.06
6.82483 7.14 28.56 4.08 4.08 4.08 3.06
6.82801 7.14 28.56 4.08 4.08 4.2075 3.06
6.83116 7.14 28.56 4.08 4.08 4.335 3.06
6.83428 7.14 28.56 4.08 4.08 4.4625 3.06
6.83738 7.14 28.56 4.08 4.08 4.59 3.06
6.84045 7.14 28.56 4.08 4.08 4.7175 3.06
6.8435 7.14 28.56 4.08 4.08 4.845 3.06
6.84652 7.14 28.56 4.08 4.08 4.9725 3.06
6.84952 7.14 28.56 4.08 4.08 5.1 3.06
6.8525 7.14 28.56 4.08 4.08 5.2275 3.06
6.85545 7.14 28.56 4.08 4.08 5.355 3.06
6.85837 7.14 28.56 4.08 4.08 5.4825 3.06
6.86127 7.14 28.56 4.08 4.08 5.61 3.06
6.86415 7.14 28.56 4.08 4.08 5.7375 3.06
6.86701 7.14 28.56 4.08 4.08 5.865 3.06
6.86983 7.14 28.56 4.08 4.08 5.9925 3.06
6.87264 7.14 28.56 4.08 4.08 6.12 3.06
6.87542 7.14 28.56 4.08 4.08 6.2475 3.06
6.87818 7.14 28.56 4.08 4.08 6.375 3.06
6.88091 7.14 28.56 4.08 4.08 6.5025 3.06
6.88361 7.14 28.56 4.08 4.08 6.63 3.06
6.88629 7.14 28.56 4.08 4.08 6.7575 3.06
6.88895 7.14 28.56 4.08 4.08 6.885 3.06
6.89158 7.14 28.56 4.08 4.08 7.0125 3.06
6.89418 7.14 28.56 4.08 4.08 7.14 3.06
6.89675 7.14 28.56 4.08 4.08 7.2675 3.06
6.8993 7.14 28.56 4.08 4.08 7.395 3.06
6.90181 7.14 28.56 4.08 4.08 7.5225 3.06
6.90429 7.14 28.56 4.08 4.08 7.65 3.06
6.90674 7.14 28.56 4.08 4.08 7.7775 3.06
6.90916 7.14 28.56 4.08 4.08 7.905 3.06
6.91153 7.14 28.56 4.08 4.08 8.0325 3.06
6.91387 7.14 28.56 4.08 4.08 8.16 3.06
6.91615 7.14 28.56 4.08 4.08 8.2875 3.06
6.91836 7.14 28.56 4.08 4.08 8.415 3.06
6.92047 7.14 28.56 4.08 4.08 8.5425 3.06
6.91126 7.14 28.56 4.08 4.08 8.67 3.06
6.9121 7.14 28.56 4.08 4.08 8.7975 3.06
6.91291 7.14 28.56 4.08 4.08 8.925 3.06
6.9137 7.14 28.56 4.08 4.08 9.0525 3.06
6.91444 7.14 28.56 4.08 4.08 9.18 3.06
6.90081 7.14 28.56 4.08 4.08 9.3075 3.06
6.90132 7.14 28.56 4.08 4.08 9.435 3.06
6.90182 7.14 28.56 4.08 4.08 9.5625 3.06
6.90232 7.14 28.56 4.08 4.08 9.69 3.06
6.90282 7.14 28.56 4.08 4.08 9.8175 3.06
6.90331 7.14 28.56 4.08 4.08 9.945 3.06
6.9038 7.14 28.56 4.08 4.08 10.0725 3.06
