
12.5688 14 56 8 8 6 6
12.5696 14 56 8 8 6.25 6
12.5705 14 56 8 8 6.5 6
12.5713 14 56 8 8 6.75 6
12.5722 14 56 8 8 7 6
12.573 14 56 8 8 7.25 6
12.5738 14 56 8 8 7.5 6
12.5746 14 56 8 8 7.75 6
12.5754 14 56 8 8 8 6
12.5762 14 56 8 8 8.25 6
12.577 14 56 8 8 8.5 6
12.5778 14 56 8 8 8.75 6
12.5786 14 56 8 8 9 6
12.5794 14 56 8 8 9.25 6
12.5801 14 56 8 8 9.5 6
12.5809 14 56 8 8 9.75 6
12.5817 14 56 8 8 10 6
12.5824 14 56 8 8 10.25 6
12.5831 14 56 8 8 10.5 6
12.5839 14 56 8 8 10.75 6
12.5846 14 56 8 8 11 6
12.5853 14 56 8 8 11.25 6
12.586 14 56 8 8 11.5 6
12.5867 14 56 8 8 11.75 6
12.5874 14 56 8 8 12 6
12.5881 14 56 8 8 12.25 6
12.5888 14 56 8 8 12.5 6
12.5895 14 56 8 8 12.75 6
12.5902 14 56 8 8 13 6
12.5908 14 56 8 8 13.25 6
12.5915 14 56 8 8 13.5 6
12.5922 14 56 8 8 13.75 6
12.5928 14 56 8 8 14 6
12.5935 14 56 8 8 14.25 6
12.5941 14 56 8 8 14.5 6
12.5948 14 56 8 8 14.75 6
12.5954 14 56 8 8 15 6
12.596 14 56 8 8 15.25 6
12.5967 14 56 8 8 15.5 6
12.5973 14 56 8 8 15.75 6
12.5979 14 56 8 8 16 6
12.5985 14 56 8 8 16.25 6
12.5991 14 56 8 8 16.5 6
12.5997 14 56 8 8 16.75 6
12.6003 14 56 8 8 17 6
12.6009 14 56 8 8 17.25 6
12.6015 14 56 8 8 17.5 6
12.6021 14 56 8 8 17.75 6
12.6026 14 56 8 8 18 6
12.6032 14 56 8 8 18.25 6
12.6038 14 56 8 8 18.5 6
12.6044 14 56 8 8 18.75 6
12.6049 14 56 8 8 19 6
12.6055 14 56 8 8 19.25 6
12.606 14 56 8 8 19.5 6
12.6066 14 56 8 8 19.75 6
